ID,District,Province,given_label,suggested_label,pred_confidence,uncertainty,is_issue
5-513-23-2-06092023-1-3744,Shahdadkot,Sindh,Sorghum,Sugarcane,0.9993,0.0072,True
5-513-23-2-06092023-1-3745,Shahdadkot,Sindh,Sorghum,Sugarcane,0.9988,0.0109,True
5-513-23-2-06092023-1-3747,Shahdadkot,Sindh,Sorghum,Sugarcane,0.9989,0.0102,True
5-513-23-2-06092023-1-3748,Shahdadkot,Sindh,Sorghum,Sugarcane,0.9995,0.005,True
5-513-23-2-06092023-1-3753,Shahdadkot,Sindh,Sorghum,Sugarcane,0.9994,0.0056,True
5-513-23-2-06092023-1-3754,Shahdadkot,Sindh,Sorghum,Sugarcane,0.9991,0.0085,True
5-513-23-2-06092023-1-3759,Shahdadkot,Sindh,Rice,Sugarcane,0.999,0.0097,True
5-513-23-2-06092023-1-3766,Shahdadkot,Sindh,Sorghum,Sugarcane,0.9987,0.0117,True
5-513-23-2-06092023-1-3791,Shahdadkot,Sindh,Rice,Sugarcane,0.9989,0.01,True
5-513-23-2-06092023-1-3819,Shahdadkot,Sindh,Rice,Sugarcane,0.9992,0.0081,True
5-514-2-2-27082023-1-1613,Sanghar,Sindh,Cotton,Jantar,0.9998,0.0021,True
5-514-2-2-27082023-1-1859,Sanghar,Sindh,Sorghum,Maize,0.9914,0.057,True
5-514-2-2-28082023-1-1929,Sanghar,Sindh,Sorghum,Maize,0.9996,0.0037,True
5-514-2-2-28082023-1-1938,Sanghar,Sindh,Sugarcane,Cotton,0.9995,0.0052,True
5-514-2-2-28082023-1-1942,Sanghar,Sindh,Jantar,Cotton,0.9988,0.0107,True
5-514-2-2-28082023-1-1955,Sanghar,Sindh,Rice,Cotton,0.9993,0.0065,True
5-514-2-2-28082023-1-1985,Sanghar,Sindh,Cotton,Sugarcane,0.9992,0.0073,True
5-514-2-2-28082023-1-2001,Sanghar,Sindh,Jantar,Cotton,0.9998,0.0027,True
5-514-2-2-28082023-1-2029,Sanghar,Sindh,Jantar,Cotton,0.9981,0.0154,True
5-514-2-2-28082023-1-2051,Sanghar,Sindh,Jantar,Cotton,0.9977,0.0202,True
5-514-2-2-28082023-1-2067,Sanghar,Sindh,Jantar,Cotton,0.997,0.0243,True
5-514-2-2-28082023-1-2083,Sanghar,Sindh,Jantar,Cotton,0.9997,0.0035,True
5-514-2-2-28082023-1-2089,Sanghar,Sindh,Jantar,Cotton,0.9994,0.0059,True
5-514-2-2-28082023-1-2103,Sanghar,Sindh,Jantar,Cotton,0.9994,0.0059,True
5-514-2-2-29082023-1-2275,Sanghar,Sindh,Sugarcane,Jantar,0.9978,0.0192,True
5-514-2-2-29082023-1-2375,Sanghar,Sindh,Sugarcane,Cotton,0.9963,0.0277,True
5-514-21-2-27082023-1-1683,Sanghar,Sindh,Sugarcane,Cotton,0.9982,0.0154,True
5-514-21-2-27082023-1-1703,Sanghar,Sindh,Jantar,Cotton,0.9993,0.0063,True
5-514-21-2-27082023-1-1715,Sanghar,Sindh,Sugarcane,Cotton,0.9992,0.008,True
5-514-21-2-27082023-1-1807,Sanghar,Sindh,Jantar,Cotton,0.999,0.0092,True
5-514-21-2-28082023-1-1901,Sanghar,Sindh,Sorghum,Maize,0.9909,0.0564,True
5-514-21-2-28082023-1-1919,Sanghar,Sindh,Jantar,Cotton,0.9998,0.0024,True
5-514-21-2-28082023-1-2155,Sanghar,Sindh,Cotton,Jantar,0.994,0.0402,True
5-514-21-2-28082023-1-2159,Sanghar,Sindh,Sugarcane,Cotton,0.9991,0.0086,True
5-514-21-2-29082023-1-2323,Sanghar,Sindh,Rice,Cotton,0.9997,0.0033,True
5-514-21-2-29082023-1-2324,Sanghar,Sindh,Sugarcane,Cotton,0.9948,0.0385,True
5-514-21-2-29082023-1-2342,Sanghar,Sindh,Jantar,Cotton,0.9995,0.005,True
5-514-21-2-29082023-1-2365,Sanghar,Sindh,Jantar,Cotton,0.9976,0.0204,True
5-514-21-2-29082023-1-2373,Sanghar,Sindh,Sugarcane,Cotton,0.9966,0.0242,True
5-514-21-2-29082023-1-2389,Sanghar,Sindh,Jantar,Cotton,0.9983,0.0136,True
5-514-21-2-29082023-1-2506,Sanghar,Sindh,Cotton,Rice,0.9996,0.004,True
5-515-2-2-01092023-1-2993,Shaheed Benazir Abad,Sindh,Jantar,Cotton,0.9981,0.0168,True
5-515-2-2-02092023-1-3286,Shaheed Benazir Abad,Sindh,Rice,Cotton,0.9986,0.0128,True
5-515-2-2-02092023-1-3338,Shaheed Benazir Abad,Sindh,Jantar,Cotton,0.9974,0.0215,True
5-515-2-2-02092023-1-3346,Shaheed Benazir Abad,Sindh,Rice,Jantar,0.9989,0.01,True
5-515-2-2-02092023-1-3373,Shaheed Benazir Abad,Sindh,Cotton,Jantar,0.9931,0.0467,True
5-515-2-2-02092023-1-3411,Shaheed Benazir Abad,Sindh,Sugarcane,Rice,0.9998,0.0025,True
5-515-2-2-30082023-1-2456,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9986,0.0125,True
5-515-2-2-30082023-1-2516,Shaheed Benazir Abad,Sindh,Jantar,Cotton,0.9982,0.0159,True
5-515-2-2-30082023-1-2546,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9988,0.0111,True
5-515-2-2-30082023-1-2567,Shaheed Benazir Abad,Sindh,Sugarcane,Rice,0.9994,0.0062,True
5-515-2-2-30082023-1-2576,Shaheed Benazir Abad,Sindh,Rice,Cotton,0.9991,0.0086,True
5-515-2-2-30082023-1-2593,Shaheed Benazir Abad,Sindh,Jantar,Sorghum,0.9918,0.0556,True
5-515-2-2-30082023-1-2598,Shaheed Benazir Abad,Sindh,Rice,Jantar,0.9957,0.034,True
5-515-2-2-30082023-1-2623,Shaheed Benazir Abad,Sindh,Jantar,Cotton,0.9993,0.0066,True
5-515-2-2-30082023-1-2648,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9988,0.0114,True
5-515-2-2-30082023-1-2656,Shaheed Benazir Abad,Sindh,Rice,Cotton,0.997,0.0246,True
5-515-2-2-30082023-1-2667,Shaheed Benazir Abad,Sindh,Rice,Cotton,0.9986,0.0131,True
5-515-2-2-31082023-1-2680,Shaheed Benazir Abad,Sindh,Cotton,Sugarcane,0.9961,0.0303,True
5-515-2-2-31082023-1-2693,Shaheed Benazir Abad,Sindh,Cotton,Sugarcane,0.9995,0.0049,True
5-515-2-2-31082023-1-2708,Shaheed Benazir Abad,Sindh,Cotton,Sugarcane,0.9993,0.0065,True
5-515-2-2-31082023-1-2710,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9991,0.0087,True
5-515-2-2-31082023-1-2712,Shaheed Benazir Abad,Sindh,Cotton,Sugarcane,0.9993,0.007,True
5-515-2-2-31082023-1-2722,Shaheed Benazir Abad,Sindh,Sorghum,Maize,0.9919,0.0562,True
5-515-2-2-31082023-1-2732,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9985,0.0139,True
5-515-2-2-31082023-1-2756,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9985,0.0135,True
5-515-21-2-01092023-1-3047,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9988,0.0109,True
5-515-21-2-01092023-1-3176,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9984,0.0142,True
5-515-21-2-01092023-1-3265,Shaheed Benazir Abad,Sindh,Rice,Sugarcane,0.9987,0.0117,True
5-515-21-2-01092023-1-3279,Shaheed Benazir Abad,Sindh,Rice,Sugarcane,0.9989,0.0103,True
5-515-21-2-02092023-1-3422,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9985,0.0139,True
5-515-21-2-02092023-1-3503,Shaheed Benazir Abad,Sindh,Sugarcane,Rice,0.9993,0.0065,True
5-515-21-2-02092023-1-3508,Shaheed Benazir Abad,Sindh,Rice,Sugarcane,0.9974,0.0221,True
5-515-21-2-02092023-1-3529,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9986,0.013,True
5-515-21-2-02092023-1-3561,Shaheed Benazir Abad,Sindh,Cotton,Sugarcane,0.9994,0.0058,True
5-515-21-2-02092023-1-3562,Shaheed Benazir Abad,Sindh,Sugarcane,Rice,0.9998,0.0023,True
5-515-21-2-02092023-1-3573,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.994,0.044,True
5-515-21-2-30082023-1-2545,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9989,0.0101,True
5-515-21-2-30082023-1-2550,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9987,0.0121,True
5-515-21-2-30082023-1-2612,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9993,0.0072,True
5-515-21-2-30082023-1-2651,Shaheed Benazir Abad,Sindh,Jantar,Rice,0.9995,0.0046,True
5-515-21-2-30082023-1-2654,Shaheed Benazir Abad,Sindh,Sugarcane,Jantar,0.9989,0.01,True
5-515-21-2-30082023-1-2699,Shaheed Benazir Abad,Sindh,Jantar,Cotton,0.9993,0.0069,True
5-515-21-2-30082023-1-2749,Shaheed Benazir Abad,Sindh,Rice,Cotton,0.9992,0.0078,True
5-515-21-2-31082023-1-2792,Shaheed Benazir Abad,Sindh,Rice,Sugarcane,0.9969,0.0248,True
5-515-21-2-31082023-1-2845,Shaheed Benazir Abad,Sindh,Cotton,Sugarcane,0.9988,0.0112,True
5-515-21-2-31082023-1-2903,Shaheed Benazir Abad,Sindh,Sugarcane,Cotton,0.9995,0.0055,True
5-515-21-2-31082023-1-2937,Shaheed Benazir Abad,Sindh,Cotton,Sugarcane,0.9931,0.0513,True
5-515-21-2-31082023-1-3012,Shaheed Benazir Abad,Sindh,Cotton,Sugarcane,0.9984,0.0141,True
5-515-21-2-31082023-1-3025,Shaheed Benazir Abad,Sindh,Rice,Cotton,0.9985,0.0138,True
5-516-15-2-01092023-1-2194,Shikarpur,Sindh,Rice,Cotton,0.998,0.0177,True
5-516-23-2-02092023-1-2620,Shikarpur,Sindh,Rice,Sugarcane,0.9979,0.0184,True
5-516-23-2-02092023-1-2623,Shikarpur,Sindh,Rice,Sugarcane,0.9991,0.0085,True
5-516-23-2-02092023-1-2626,Shikarpur,Sindh,Rice,Sugarcane,0.9996,0.0039,True
5-516-23-2-03092023-1-2807,Shikarpur,Sindh,Rice,Sugarcane,0.9928,0.0475,True
5-517-15-2-24082023-1-334,Sukkur,Sindh,Cotton,Rice,0.9992,0.008,True
5-517-15-2-24082023-1-363,Sukkur,Sindh,Cotton,Rice,0.9996,0.0039,True
5-517-15-2-24082023-1-388,Sukkur,Sindh,Rice,Cotton,0.9993,0.0072,True
5-517-15-2-24082023-1-396,Sukkur,Sindh,Cotton,Jantar,0.9998,0.0018,True
5-517-15-2-24082023-1-419,Sukkur,Sindh,Cotton,Sugarcane,0.998,0.0166,True
5-517-15-2-25082023-1-511,Sukkur,Sindh,Sugarcane,Rice,0.9998,0.0018,True
5-517-15-2-25082023-1-515,Sukkur,Sindh,Cotton,Rice,0.9986,0.012,True
5-517-15-2-25082023-1-518,Sukkur,Sindh,Rice,Cotton,0.9995,0.005,True
5-517-15-2-25082023-1-524,Sukkur,Sindh,Sugarcane,Rice,0.9947,0.039,True
5-517-15-2-25082023-1-542,Sukkur,Sindh,Cotton,Sugarcane,0.9994,0.0059,True
5-517-15-2-25082023-1-547,Sukkur,Sindh,Cotton,Sugarcane,0.999,0.0094,True
5-517-15-2-25082023-1-555,Sukkur,Sindh,Sugarcane,Rice,0.9993,0.0064,True
5-517-15-2-25082023-1-558,Sukkur,Sindh,Sugarcane,Cotton,0.9991,0.0083,True
5-517-15-2-25082023-1-590,Sukkur,Sindh,Rice,Sugarcane,0.9994,0.0063,True
5-517-15-2-25082023-1-596,Sukkur,Sindh,Sugarcane,Cotton,0.9998,0.0024,True
5-517-15-2-25082023-1-612,Sukkur,Sindh,Sugarcane,Cotton,0.9923,0.0498,True
5-517-15-2-25082023-1-614,Sukkur,Sindh,Cotton,Sugarcane,0.9994,0.0059,True
5-517-15-2-25082023-1-627,Sukkur,Sindh,Sugarcane,Cotton,0.9988,0.0113,True
5-517-15-2-25082023-1-693,Sukkur,Sindh,Cotton,Rice,0.9988,0.0116,True
5-517-15-2-25082023-1-705,Sukkur,Sindh,Rice,Cotton,0.9997,0.0034,True
5-517-15-2-25082023-1-711,Sukkur,Sindh,Rice,Cotton,0.9999,0.0015,True
5-517-15-2-25082023-1-716,Sukkur,Sindh,Rice,Cotton,0.9933,0.046,True
5-517-15-2-26082023-1-727,Sukkur,Sindh,Sugarcane,Cotton,0.9996,0.0043,True
5-517-15-2-26082023-1-737,Sukkur,Sindh,Sugarcane,Cotton,0.9995,0.0052,True
5-517-15-2-26082023-1-747,Sukkur,Sindh,Sugarcane,Cotton,0.9998,0.0023,True
5-517-15-2-26082023-1-796,Sukkur,Sindh,Rice,Cotton,0.9961,0.0301,True
5-517-15-2-26082023-1-819,Sukkur,Sindh,Rice,Sugarcane,0.9939,0.0406,True
5-518-2-2-21082023-1-157,Tando Allahyar,Sindh,Sugarcane,Cotton,0.9936,0.044,True
5-518-2-2-21082023-1-187,Tando Allahyar,Sindh,Maize,Sorghum,0.9958,0.0285,True
5-518-2-2-21082023-1-200,Tando Allahyar,Sindh,Jantar,Cotton,0.9963,0.0266,True
5-518-2-2-22082023-1-248,Tando Allahyar,Sindh,Maize,Jantar,0.9994,0.0061,True
5-518-2-2-22082023-1-340,Tando Allahyar,Sindh,Maize,Cotton,0.9992,0.0071,True
5-518-2-2-22082023-1-446,Tando Allahyar,Sindh,Cotton,Sugarcane,0.9951,0.0337,True
5-518-2-2-22082023-1-460,Tando Allahyar,Sindh,Jantar,Cotton,0.9991,0.008,True
5-518-2-2-23082023-1-579,Tando Allahyar,Sindh,Jantar,Cotton,0.9954,0.0326,True
5-518-2-2-23082023-1-599,Tando Allahyar,Sindh,Sugarcane,Sorghum,0.9993,0.0068,True
5-518-2-2-23082023-1-699,Tando Allahyar,Sindh,Jantar,Cotton,0.9945,0.0355,True
5-518-2-2-23082023-1-704,Tando Allahyar,Sindh,Sugarcane,Cotton,0.9987,0.0115,True
5-518-21-2-21082023-1-132,Tando Allahyar,Sindh,Cotton,Sugarcane,0.9993,0.0072,True
5-518-21-2-21082023-1-133,Tando Allahyar,Sindh,Sugarcane,Cotton,0.9994,0.0061,True
5-518-21-2-21082023-1-179,Tando Allahyar,Sindh,Sugarcane,Cotton,0.9942,0.0396,True
5-518-21-2-21082023-1-203,Tando Allahyar,Sindh,Sugarcane,Cotton,0.9996,0.0043,True
5-518-21-2-21082023-1-215,Tando Allahyar,Sindh,Sorghum,Maize,0.9998,0.0027,True
5-518-21-2-22082023-1-313,Tando Allahyar,Sindh,Maize,Cotton,0.9934,0.0458,True
5-518-21-2-22082023-1-316,Tando Allahyar,Sindh,Sugarcane,Cotton,0.9987,0.0106,True
5-518-21-2-22082023-1-433,Tando Allahyar,Sindh,Cotton,Sugarcane,0.9991,0.009,True
5-518-21-2-23082023-1-475,Tando Allahyar,Sindh,Maize,Sugarcane,0.9985,0.0129,True
5-518-21-2-23082023-1-490,Tando Allahyar,Sindh,Sesame (Til),Cotton,0.9946,0.0378,True
5-518-21-2-23082023-1-539,Tando Allahyar,Sindh,Jantar,Cotton,0.9987,0.0112,True
5-518-21-2-23082023-1-719,Tando Allahyar,Sindh,Sugarcane,Cotton,0.9973,0.0205,True
5-518-21-2-23082023-1-722,Tando Allahyar,Sindh,Sugarcane,Cotton,0.9996,0.0038,True
5-521-19-2-21082023-1-105,Umerkot,Sindh,Jantar,Cotton,0.9983,0.0153,True
5-521-25-2-21082023-1-81,Umerkot,Sindh,Jantar,Cotton,0.9976,0.0202,True
5-523-19-2-04092023-1-3810,Thatta,Sindh,Rice,Cotton,0.994,0.0406,True
5-523-19-2-04092023-1-3824,Thatta,Sindh,Rice,Jantar,0.9995,0.0047,True
5-523-19-2-04092023-1-3848,Thatta,Sindh,Sugarcane,Rice,0.9921,0.0516,True
5-523-19-2-05092023-1-3928,Thatta,Sindh,Maize,Rice,0.9997,0.0029,True
5-523-19-2-05092023-1-4076,Thatta,Sindh,Rice,Cotton,0.9992,0.0071,True
5-523-19-2-05092023-1-4154,Thatta,Sindh,Rice,Maize,0.9977,0.0185,True
5-523-19-2-06092023-1-4428,Thatta,Sindh,Rice,Cotton,0.9995,0.005,True
5-523-19-2-06092023-1-4674,Thatta,Sindh,Maize,Rice,0.9998,0.0019,True
5-523-19-2-07092023-1-4954,Thatta,Sindh,Sesame (Til),Jantar,0.9994,0.0058,True
5-523-19-2-07092023-1-4959,Thatta,Sindh,Sugarcane,Cotton,0.9995,0.0052,True
5-523-19-2-07092023-1-4977,Thatta,Sindh,Cotton,Sugarcane,0.9992,0.0076,True
5-523-19-2-07092023-1-5005,Thatta,Sindh,Maize,Cotton,0.9991,0.0087,True
5-523-19-2-07092023-1-5007,Thatta,Sindh,Maize,Cotton,0.9971,0.0228,True
5-523-25-2-04092023-1-3774,Thatta,Sindh,Cotton,Sugarcane,0.9963,0.03,True
5-523-25-2-04092023-1-3796,Thatta,Sindh,Cotton,Rice,0.9997,0.0032,True
5-523-25-2-04092023-1-3797,Thatta,Sindh,Rice,Cotton,0.9955,0.0324,True
5-523-25-2-05092023-1-3993,Thatta,Sindh,Rice,Sugarcane,0.9994,0.006,True
5-523-25-2-05092023-1-4119,Thatta,Sindh,Sugarcane,Rice,0.9975,0.0201,True
5-523-25-2-05092023-1-4141,Thatta,Sindh,Rice,Sugarcane,0.9994,0.006,True
5-523-25-2-05092023-1-4196,Thatta,Sindh,Jantar,Cotton,0.9995,0.0054,True
5-523-25-2-06092023-1-4380,Thatta,Sindh,Rice,Jantar,0.9995,0.0046,True
5-523-25-2-07092023-1-4967,Thatta,Sindh,Rice,Sugarcane,0.9996,0.0042,True
